20200807,00075,00075,G101010
20200807,,00046,G101011
20200807,,00005,G101010
20200807,,00027,G101010
20200807,00009,00009,G101010
20200807,00024,00024,G101010
20200807,,00034,G101010
20200807,00055,00055,G101011
20200807,00083,00083,G101011
20200807,,00047,G101010
20200807,00017,00017,G101010
20200807,00053,00053,G101010
20200807,00021,00021,G101010
20200807,00069,00069,G101011
20200807,00034,00034,G101011
20200807,00090,00090,G101011
20200807,,00064,G101011
20200807,00043,00043,G101010
20200807,,00029,G101010
20200807,,00004,G101010
20200807,,00087,G101011
20200807,00038,00038,G101011
20200807,,00057,G101010
20200807,00056,00056,G101010
20200807,,00073,G101010
20200807,00070,00070,G101010
20200807,00058,00058,G101011
20200807,,00028,G101011
20200807,,00038,G101010
20200807,00057,00057,G101010
20200807,,00068,G101011
20200807,00033,00033,G101011
20200807,,00088,G101011
20200807,,00043,G101010
20200807,00012,00012,G101010
20200807,,00008,G101011
20200807,,00092,G101010
20200807,00068,00068,G101010
20200807,,00099,G101011
20200807,,00054,G101010
20200807,00050,00050,G101011
20200807,,00028,G101010
20200807,,00019,G101010
20200807,00094,00094,G101011
20200807,,00096,G101011
20200807,00072,00072,G101010
20200807,,00100,G101010
20200807,00014,00014,G101010
20200807,,00005,G101011
20200807,00046,00046,G101010
