20200613,00075,00075,G101011
20200613,00024,00024,G101010
20200613,00100,00100,G101010
20200613,00045,00045,G101010
20200613,,00042,G101011
20200613,00038,00038,G101010
20200613,,00045,G101011
20200613,,00061,G101011
20200613,00038,00038,G101010
20200613,00025,00025,G101011
20200613,00077,00077,G101011
20200613,,00056,G101010
20200613,,00027,G101011
20200613,00094,00094,G101010
20200613,00023,00023,G101010
20200613,00043,00043,G101011
20200613,00062,00062,G101011
20200613,,00060,G101010
20200613,,00046,G101011
20200613,00076,00076,G101010
20200613,00040,00040,G101010
20200613,,00081,G101011
20200613,,00019,G101011
20200613,00091,00091,G101011
20200613,,00016,G101011
20200613,,00074,G101011
20200613,,00062,G101010
20200613,,00091,G101010
20200613,00095,00095,G101011
20200613,00016,00016,G101010
20200613,,00015,G101011
20200613,,00093,G101010
20200613,,00097,G101011
