20200921,,00039,G101010
20200921,00045,00045,G101011
20200921,00002,00002,G101011
20200921,,00024,G101010
20200921,00021,00021,G101011
20200921,00018,00018,G101010
20200921,,00065,G101011
20200921,,00040,G101011
20200921,,00002,G101011
20200921,00045,00045,G101011
20200921,,00033,G101010
20200921,,00095,G101010
20200921,,00064,G101011
20200921,,00024,G101011
20200921,00091,00091,G101011
20200921,,00100,G101011
20200921,00093,00093,G101010
20200921,,00069,G101011
20200921,,00069,G101010
20200921,,00065,G101011
20200921,00057,00057,G101011
20200921,,00060,G101010
20200921,00069,00069,G101011
20200921,00024,00024,G101011
20200921,,00072,G101011
20200921,00071,00071,G101010
