20200913,00098,00098,G101011
20200913,00015,00015,G101010
20200913,,00026,G101011
20200913,,00028,G101010
20200913,,00089,G101011
20200913,,00098,G101011
20200913,00044,00044,G101011
20200913,00049,00049,G101010
20200913,,00065,G101010
20200913,00065,00065,G101010
20200913,00040,00040,G101011
20200913,00049,00049,G101011
20200913,00058,00058,G101010
20200913,00034,00034,G101011
20200913,00034,00034,G101010
20200913,,00006,G101011
20200913,,00070,G101011
20200913,,00061,G101010
20200913,00023,00023,G101011
20200913,00085,00085,G101011
20200913,,00003,G101011
20200913,00086,00086,G101010
20200913,00057,00057,G101011
20200913,,00086,G101010
20200913,00086,00086,G101011
20200913,00005,00005,G101010
20200913,00006,00006,G101010
20200913,,00020,G101010
20200913,,00027,G101010
20200913,00069,00069,G101010
20200913,,00089,G101010
20200913,00039,00039,G101010
20200913,,00063,G101011
20200913,,00044,G101010
20200913,00041,00041,G101010
20200913,,00029,G101010
20200913,,00065,G101010
20200913,00001,00001,G101010
20200913,,00029,G101011
20200913,00030,00030,G101011
20200913,,00090,G101011
20200913,00092,00092,G101011
20200913,00028,00028,G101010
20200913,00076,00076,G101011
20200913,00025,00025,G101011
