20201001,,00024,G101011
20201001,00065,00065,G101010
20201001,,00080,G101010
20201001,,00060,G101011
20201001,00060,00060,G101011
20201001,,00087,G101010
20201001,,00010,G101010
20201001,,00053,G101011
20201001,00059,00059,G101010
20201001,,00046,G101011
20201001,00039,00039,G101010
20201001,00043,00043,G101011
20201001,,00094,G101011
20201001,,00092,G101010
20201001,,00017,G101010
20201001,00006,00006,G101011
20201001,,00007,G101010
20201001,00049,00049,G101011
20201001,00024,00024,G101010
20201001,00067,00067,G101010
20201001,,00085,G101011
20201001,,00049,G101010
20201001,,00089,G101011
20201001,,00039,G101011
20201001,00086,00086,G101011
20201001,00000,00000,G101011
20201001,00027,00027,G101010
20201001,00079,00079,G101010
20201001,00012,00012,G101011
20201001,00093,00093,G101010
20201001,,00035,G101010
20201001,00016,00016,G101010
20201001,00086,00086,G101010
20201001,00069,00069,G101010
20201001,,00085,G101011
20201001,,00021,G101010
20201001,00074,00074,G101010
20201001,00018,00018,G101010
20201001,00028,00028,G101010
20201001,,00039,G101011
20201001,,00043,G101011
20201001,,00016,G101010
