20201005,,00007,G101010
20201005,,00085,G101011
20201005,,00061,G101010
20201005,,00029,G101011
20201005,00086,00086,G101011
20201005,00095,00095,G101010
20201005,,00011,G101010
20201005,,00024,G101010
20201005,,00054,G101011
20201005,00089,00089,G101011
20201005,00060,00060,G101011
20201005,,00027,G101011
20201005,00052,00052,G101011
20201005,,00055,G101011
20201005,00061,00061,G101010
20201005,,00000,G101011
20201005,,00056,G101011
20201005,,00084,G101011
20201005,,00068,G101011
20201005,,00021,G101011
20201005,,00059,G101011
20201005,,00052,G101010
20201005,,00070,G101010
20201005,00041,00041,G101011
20201005,,00018,G101010
20201005,,00041,G101011
20201005,00088,00088,G101010
20201005,00032,00032,G101010
20201005,,00074,G101010
20201005,,00081,G101011
20201005,,00028,G101011
20201005,,00069,G101010
20201005,,00028,G101011
20201005,00079,00079,G101010
20201005,,00037,G101010
20201005,,00082,G101011
20201005,,00080,G101010
20201005,,00047,G101011
