20200909,00052,00052,G101011
20200909,,00030,G101011
20200909,00034,00034,G101011
20200909,,00047,G101010
20200909,00060,00060,G101010
20200909,,00007,G101010
20200909,,00039,G101011
20200909,,00030,G101011
20200909,00069,00069,G101010
20200909,,00090,G101011
20200909,00023,00023,G101011
20200909,,00006,G101010
20200909,,00034,G101011
20200909,,00041,G101011
20200909,,00043,G101010
20200909,00017,00017,G101010
20200909,,00039,G101010
20200909,00067,00067,G101010
20200909,,00006,G101011
20200909,00100,00100,G101011
20200909,00053,00053,G101010
20200909,00077,00077,G101011
20200909,,00001,G101011
20200909,00038,00038,G101010
20200909,,00042,G101011
20200909,00010,00010,G101011
20200909,00024,00024,G101010
20200909,,00040,G101011
20200909,,00079,G101010
20200909,00071,00071,G101010
20200909,00091,00091,G101010
20200909,00027,00027,G101010
20200909,,00034,G101011
20200909,00002,00002,G101010
20200909,00037,00037,G101011
20200909,00047,00047,G101010
20200909,,00051,G101010
20200909,,00001,G101011
20200909,,00069,G101010
