20200826,,00058,G101011
20200826,00055,00055,G101011
20200826,00079,00079,G101010
20200826,,00001,G101011
20200826,,00073,G101010
20200826,00075,00075,G101010
20200826,00099,00099,G101010
20200826,00001,00001,G101011
20200826,00040,00040,G101011
20200826,,00082,G101010
20200826,,00010,G101010
20200826,00041,00041,G101011
20200826,,00014,G101011
20200826,00097,00097,G101011
20200826,,00008,G101011
20200826,00062,00062,G101011
20200826,00076,00076,G101010
20200826,00063,00063,G101010
20200826,,00038,G101010
20200826,00028,00028,G101011
20200826,00048,00048,G101010
20200826,00046,00046,G101010
20200826,,00089,G101011
20200826,,00001,G101010
20200826,00012,00012,G101011
20200826,,00057,G101011
20200826,00094,00094,G101010
20200826,00010,00010,G101011
20200826,00064,00064,G101010
20200826,,00015,G101011
20200826,00079,00079,G101011
20200826,00063,00063,G101011
20200826,,00080,G101010
20200826,,00013,G101010
20200826,00034,00034,G101011
20200826,,00095,G101010
