20200901,,00018,G101011
20200901,,00007,G101010
20200901,,00000,G101010
20200901,00087,00087,G101011
20200901,00029,00029,G101010
20200901,00085,00085,G101010
20200901,,00034,G101010
20200901,00092,00092,G101010
20200901,,00054,G101010
20200901,,00021,G101010
20200901,00072,00072,G101010
20200901,00035,00035,G101010
20200901,,00004,G101011
20200901,,00072,G101011
20200901,,00078,G101010
20200901,,00027,G101010
20200901,,00019,G101010
20200901,00049,00049,G101011
20200901,,00058,G101011
20200901,,00047,G101011
20200901,00058,00058,G101010
20200901,,00026,G101010
20200901,,00049,G101010
20200901,,00083,G101011
20200901,,00036,G101010
20200901,00098,00098,G101011
20200901,,00023,G101010
20200901,00074,00074,G101011
