20200730,00077,00077,G101011
20200730,00056,00056,G101011
20200730,00066,00066,G101010
20200730,,00052,G101010
20200730,,00046,G101010
20200730,,00093,G101010
20200730,,00057,G101010
20200730,,00051,G101011
20200730,,00027,G101010
20200730,00099,00099,G101011
20200730,,00089,G101010
20200730,00045,00045,G101010
20200730,00052,00052,G101011
20200730,00006,00006,G101010
20200730,,00019,G101010
20200730,00022,00022,G101010
20200730,00089,00089,G101010
20200730,00087,00087,G101011
20200730,,00075,G101010
20200730,,00077,G101010
20200730,,00004,G101010
20200730,00010,00010,G101010
20200730,00027,00027,G101010
20200730,00005,00005,G101011
20200730,00063,00063,G101010
20200730,00071,00071,G101011
20200730,,00013,G101011
20200730,,00050,G101011
