20200822,00081,00081,G101011
20200822,,00013,G101011
20200822,00049,00049,G101010
20200822,00093,00093,G101010
20200822,,00073,G101011
20200822,00093,00093,G101011
20200822,00058,00058,G101011
20200822,,00003,G101010
20200822,,00055,G101010
20200822,00016,00016,G101010
20200822,,00011,G101010
20200822,00040,00040,G101010
20200822,,00026,G101011
20200822,00034,00034,G101011
20200822,00012,00012,G101011
20200822,00017,00017,G101010
20200822,,00012,G101011
20200822,,00004,G101011
20200822,,00031,G101011
20200822,,00073,G101010
20200822,,00055,G101011
20200822,,00018,G101010
20200822,,00055,G101011
20200822,00005,00005,G101011
20200822,00026,00026,G101011
20200822,,00084,G101011
20200822,,00013,G101011
20200822,00020,00020,G101010
20200822,,00021,G101010
20200822,00080,00080,G101011
20200822,00022,00022,G101011
20200822,,00060,G101011
20200822,00058,00058,G101011
20200822,,00057,G101010
20200822,00098,00098,G101011
20200822,00095,00095,G101010
20200822,,00063,G101011
20200822,00095,00095,G101011
20200822,,00083,G101010
20200822,,00046,G101010
20200822,00008,00008,G101011
20200822,,00053,G101011
