20200624,00084,00084,G101010
20200624,,00036,G101011
20200624,,00068,G101010
20200624,,00062,G101010
20200624,00008,00008,G101011
20200624,,00014,G101010
20200624,,00046,G101011
20200624,00038,00038,G101010
20200624,00018,00018,G101010
20200624,00045,00045,G101010
20200624,,00031,G101011
20200624,,00081,G101010
20200624,,00079,G101010
20200624,,00019,G101011
20200624,,00051,G101011
20200624,,00047,G101011
20200624,00097,00097,G101010
20200624,,00089,G101011
20200624,00058,00058,G101010
20200624,,00057,G101011
