20200823,00020,00020,G101011
20200823,00074,00074,G101010
20200823,,00005,G101011
20200823,00077,00077,G101011
20200823,,00031,G101011
20200823,00025,00025,G101011
20200823,00003,00003,G101011
20200823,00023,00023,G101010
20200823,,00000,G101010
20200823,,00001,G101011
20200823,,00060,G101010
20200823,00098,00098,G101010
20200823,,00003,G101011
20200823,,00016,G101011
20200823,00044,00044,G101011
20200823,,00004,G101010
20200823,,00086,G101010
20200823,,00026,G101011
20200823,00056,00056,G101011
20200823,,00078,G101010
20200823,00077,00077,G101011
20200823,,00025,G101010
20200823,,00045,G101010
20200823,,00042,G101010
20200823,00021,00021,G101011
20200823,,00000,G101010
20200823,,00018,G101011
20200823,,00075,G101011
20200823,00030,00030,G101010
20200823,00082,00082,G101010
20200823,,00009,G101011
20200823,00006,00006,G101010
20200823,00039,00039,G101011
20200823,,00089,G101010
20200823,,00069,G101010
20200823,00070,00070,G101010
