20200829,,00064,G101011
20200829,00010,00010,G101010
20200829,00084,00084,G101010
20200829,,00060,G101010
20200829,,00025,G101011
20200829,,00039,G101011
20200829,00035,00035,G101011
20200829,,00033,G101010
20200829,,00054,G101010
20200829,00074,00074,G101010
20200829,,00039,G101011
20200829,,00012,G101010
20200829,,00012,G101011
20200829,,00010,G101010
20200829,00096,00096,G101010
20200829,00090,00090,G101010
20200829,00020,00020,G101011
20200829,00045,00045,G101010
20200829,,00059,G101011
20200829,00064,00064,G101011
20200829,,00058,G101010
20200829,00096,00096,G101010
20200829,00084,00084,G101011
20200829,,00057,G101011
20200829,00034,00034,G101010
20200829,,00059,G101011
20200829,,00022,G101010
20200829,,00065,G101010
20200829,,00060,G101011
20200829,00034,00034,G101011
20200829,00008,00008,G101010
20200829,,00064,G101010
