20200914,,00066,G101011
20200914,,00082,G101011
20200914,,00051,G101010
20200914,,00004,G101010
20200914,00091,00091,G101010
20200914,,00033,G101010
20200914,00093,00093,G101010
20200914,00028,00028,G101011
20200914,00081,00081,G101010
20200914,00072,00072,G101011
20200914,,00055,G101011
20200914,00048,00048,G101010
20200914,,00051,G101011
20200914,,00072,G101010
20200914,00006,00006,G101011
20200914,,00027,G101011
20200914,,00084,G101011
20200914,,00052,G101011
20200914,,00002,G101010
20200914,00025,00025,G101010
20200914,,00019,G101010
20200914,,00023,G101011
20200914,,00080,G101011
20200914,00049,00049,G101011
20200914,00076,00076,G101010
20200914,,00040,G101010
20200914,00095,00095,G101011
20200914,00080,00080,G101010
20200914,,00033,G101011
20200914,00096,00096,G101011
20200914,00033,00033,G101011
20200914,00031,00031,G101010
20200914,00015,00015,G101011
20200914,,00013,G101011
