20200809,,00070,G101010
20200809,,00092,G101010
20200809,,00068,G101010
20200809,,00051,G101011
20200809,,00043,G101010
20200809,00094,00094,G101011
20200809,00010,00010,G101010
20200809,,00014,G101011
20200809,00032,00032,G101010
20200809,00055,00055,G101010
20200809,00052,00052,G101011
20200809,,00026,G101011
20200809,,00025,G101011
20200809,00026,00026,G101011
20200809,00002,00002,G101010
20200809,,00090,G101010
20200809,00098,00098,G101010
20200809,,00038,G101010
20200809,00094,00094,G101011
20200809,,00039,G101010
20200809,,00041,G101010
20200809,,00055,G101010
20200809,,00085,G101011
20200809,,00059,G101010
20200809,,00051,G101011
20200809,00080,00080,G101011
20200809,00049,00049,G101011
20200809,,00094,G101011
20200809,00052,00052,G101010
20200809,,00007,G101011
20200809,,00063,G101010
20200809,,00014,G101010
20200809,00003,00003,G101010
20200809,00035,00035,G101011
20200809,00034,00034,G101010
20200809,00079,00079,G101010
20200809,,00056,G101011
20200809,,00042,G101011
20200809,00063,00063,G101010
20200809,00083,00083,G101010
20200809,00021,00021,G101010
