20201109,,00043,G101011
20201109,,00055,G101010
20201109,,00094,G101010
20201109,00004,00004,G101010
20201109,,00090,G101010
20201109,,00001,G101011
20201109,,00100,G101010
20201109,,00046,G101011
20201109,,00064,G101011
20201109,,00061,G101010
20201109,,00045,G101011
20201109,00005,00005,G101010
20201109,,00007,G101010
20201109,00007,00007,G101010
20201109,00025,00025,G101010
20201109,,00049,G101011
20201109,,00095,G101010
20201109,00052,00052,G101010
20201109,,00066,G101011
20201109,,00091,G101010
20201109,,00003,G101010
20201109,,00006,G101010
20201109,00046,00046,G101010
20201109,,00025,G101011
20201109,,00048,G101010
20201109,,00018,G101011
20201109,00003,00003,G101011
20201109,00022,00022,G101010
20201109,00093,00093,G101011
20201109,,00074,G101010
20201109,00043,00043,G101011
20201109,00032,00032,G101011
20201109,00073,00073,G101011
20201109,,00081,G101010
20201109,00085,00085,G101011
20201109,00076,00076,G101011
20201109,,00088,G101011
20201109,,00046,G101011
20201109,,00055,G101011
20201109,00074,00074,G101011
20201109,00024,00024,G101011
20201109,00068,00068,G101010
20201109,00088,00088,G101011
20201109,,00076,G101010
