20200609,00042,00042,G101011
20200609,,00038,G101010
20200609,,00070,G101011
20200609,,00071,G101010
20200609,00075,00075,G101011
20200609,00065,00065,G101011
20200609,00064,00064,G101011
20200609,00026,00026,G101011
20200609,00017,00017,G101011
20200609,,00098,G101010
20200609,,00009,G101010
20200609,00090,00090,G101011
20200609,,00066,G101010
20200609,00027,00027,G101010
20200609,,00049,G101011
20200609,00087,00087,G101011
20200609,,00015,G101010
20200609,00000,00000,G101011
20200609,,00059,G101011
20200609,00038,00038,G101011
20200609,00022,00022,G101011
20200609,,00074,G101010
20200609,00083,00083,G101011
20200609,,00068,G101010
20200609,00087,00087,G101010
20200609,,00087,G101010
20200609,00027,00027,G101010
20200609,,00098,G101011
20200609,00047,00047,G101011
20200609,,00093,G101010
20200609,,00095,G101010
20200609,,00045,G101011
20200609,00024,00024,G101010
20200609,,00011,G101010
20200609,,00071,G101011
20200609,,00097,G101011
20200609,00011,00011,G101011
20200609,00030,00030,G101011
20200609,00036,00036,G101010
20200609,,00042,G101010
20200609,,00100,G101010
20200609,00049,00049,G101011
20200609,,00061,G101011
20200609,,00015,G101010
20200609,00081,00081,G101011
20200609,,00063,G101010
