20200617,,00079,G101010
20200617,00069,00069,G101010
20200617,,00097,G101011
20200617,00051,00051,G101010
20200617,,00057,G101011
20200617,00045,00045,G101010
20200617,,00002,G101010
20200617,00056,00056,G101010
20200617,,00099,G101011
20200617,00012,00012,G101011
20200617,,00058,G101010
20200617,00070,00070,G101011
20200617,,00063,G101010
20200617,,00084,G101011
20200617,,00080,G101011
20200617,,00000,G101011
20200617,,00033,G101010
20200617,,00023,G101010
20200617,00047,00047,G101010
20200617,00048,00048,G101010
20200617,00002,00002,G101010
20200617,00043,00043,G101010
20200617,00005,00005,G101011
20200617,00039,00039,G101010
20200617,00098,00098,G101010
20200617,,00043,G101010
20200617,,00096,G101010
20200617,,00055,G101010
20200617,,00008,G101011
20200617,,00098,G101010
20200617,00037,00037,G101011
20200617,,00099,G101010
20200617,00100,00100,G101010
20200617,,00084,G101010
20200617,00023,00023,G101011
