20201031,00027,00027,G101010
20201031,00005,00005,G101010
20201031,00048,00048,G101011
20201031,,00089,G101010
20201031,00050,00050,G101010
20201031,00011,00011,G101011
20201031,00043,00043,G101011
20201031,00033,00033,G101011
20201031,00076,00076,G101011
20201031,00073,00073,G101010
20201031,,00051,G101011
20201031,,00025,G101010
20201031,,00083,G101011
20201031,00034,00034,G101010
20201031,00003,00003,G101011
20201031,00038,00038,G101011
20201031,,00028,G101010
20201031,,00081,G101010
20201031,00043,00043,G101011
20201031,,00047,G101010
20201031,,00038,G101010
20201031,,00099,G101011
