20200721,,00098,G101011
20200721,,00096,G101010
20200721,00094,00094,G101010
20200721,,00009,G101010
20200721,00033,00033,G101010
20200721,00000,00000,G101010
20200721,00006,00006,G101011
20200721,,00022,G101011
20200721,,00041,G101010
20200721,,00023,G101011
20200721,00019,00019,G101011
20200721,,00066,G101011
20200721,,00031,G101010
20200721,,00022,G101010
20200721,,00015,G101010
20200721,00082,00082,G101011
20200721,,00060,G101010
20200721,,00057,G101011
20200721,00028,00028,G101010
20200721,,00012,G101010
20200721,00091,00091,G101011
20200721,00040,00040,G101010
20200721,00057,00057,G101010
20200721,,00026,G101011
20200721,00075,00075,G101010
