20200815,00082,00082,G101010
20200815,,00094,G101010
20200815,,00100,G101010
20200815,00073,00073,G101010
20200815,00097,00097,G101011
20200815,,00094,G101010
20200815,,00095,G101010
20200815,00053,00053,G101011
20200815,,00065,G101010
20200815,,00062,G101011
20200815,,00034,G101011
20200815,00095,00095,G101010
20200815,,00066,G101011
20200815,00078,00078,G101011
20200815,00022,00022,G101010
20200815,,00039,G101011
20200815,00055,00055,G101010
20200815,,00067,G101011
20200815,,00094,G101011
20200815,,00040,G101010
20200815,,00016,G101010
20200815,00065,00065,G101010
20200815,,00006,G101010
20200815,,00011,G101010
20200815,,00041,G101010
20200815,00024,00024,G101011
20200815,00062,00062,G101011
20200815,,00009,G101011
20200815,,00039,G101011
20200815,,00018,G101011
20200815,00001,00001,G101011
