20200928,,00097,G101011
20200928,00079,00079,G101011
20200928,,00000,G101011
20200928,,00081,G101010
20200928,,00077,G101010
20200928,00039,00039,G101010
20200928,00083,00083,G101010
20200928,00076,00076,G101011
20200928,00072,00072,G101011
20200928,,00090,G101011
20200928,,00039,G101010
20200928,,00044,G101011
20200928,00056,00056,G101010
20200928,,00006,G101011
20200928,00062,00062,G101010
20200928,00068,00068,G101010
20200928,00018,00018,G101010
20200928,,00042,G101010
20200928,,00047,G101011
20200928,,00093,G101010
20200928,,00073,G101011
20200928,00072,00072,G101010
